korridor_fra;korridor_til;id2;kvartal;weekday_indicator;time_of_day;reiser;co2_tonn
Sola;Ganddal (Sandnes);gange;2023-2;Weekday;16:30-20:00;5,969473280093793;0,0
Lura;Sola;gange;2021-2;Weekday;16:30-20:00;30,920421730546042;0,0
Madla;Ganddal (Sandnes);rail;2021-1;Weekday;13:30-16:30;0,30175289943335165;
Hundvåg;Stavanger sentrum;gange;2019-3;Weekday;13:30-16:30;19,26445664115346;0,0
Sykehuset;Sandnes sentrum;rail;2024-4;Weekend;Weekend;0,8604503502378331;0,0
Paradis (Stavanger);Hommersåk;rail;2026-1;Weekday;13:30-16:30;0,09429186892483785;0,0
Lura;Stavanger sentrum;gange;2021-3;Weekday;16:30-20:00;11,564620325336799;0,0
Sandnes sentrum;Hundvåg;rail;2020-3;Weekday;20:00-05:30;0,2376036568787375;0,0
Lura;Stavanger sentrum;bil;2023-2;Weekday;16:30-20:00;7,999591079224648;6,846759727966445
Rennesøy;Sola;gange;2021-2;Weekday;08:30-13:30;0,0;0,0
Hinnavågen;Hommersåk;gange;2024-3;Weekend;Weekend;2,0507806982661902;0,0
Hundvåg;Stavanger sentrum;buss;2023-2;Weekday;05:30-08:30;5,9863940407273075;2,2111551118102106
Ganddal (Sandnes);Madla;gange;2020-2;Weekday;05:30-08:30;7,531881379352646;0,0
Forus;Rennesøy;sykkel;2025-3;Weekday;08:30-13:30;0,0;0,0
Klepp;Stavanger sentrum;buss;2019-4;Weekday;16:30-20:00;0,016041513588496432;0,042848378164718794
Forus;Ganddal (Sandnes);rail;2022-4;Weekday;08:30-13:30;0,2503420147545805;
Hinnavågen;Sykehuset;gange;2022-3;Weekday;08:30-13:30;112,49061666324997;0,0
Nærbø;Rennesøy;buss;2020-2;Weekday;08:30-13:30;0,0;0,0
Hundvåg;Sykehuset;buss;2023-3;Weekday;20:00-05:30;0,0;0,0
Stavanger sentrum;Sola;buss;2022-1;Weekday;13:30-16:30;1,1745903350631286;2,3007343694072597
Bjergsted (Stavanger);Hundvåg;gange;2023-2;Weekend;Weekend;17,482380547217808;0,0
Klepp;Paradis (Stavanger);gange;2021-1;Weekday;16:30-20:00;0,0;0,0
Nærbø;Madla;buss;2021-1;Weekday;08:30-13:30;0,21847989338837898;0,38510070666431206
Stavanger sentrum;Ganddal (Sandnes);bil;2024-4;Weekday;13:30-16:30;20,045422308451876;24,4526023958816
Nærbø;Sykehuset;bil;2023-4;Weekday;05:30-08:30;13,457015074072844;39,46551985088686
Klepp;Dusavika (Randaberg);sykkel;2023-4;Weekday;13:30-16:30;0,0;0,0
Sola;Rennesøy;bil;2020-2;Weekday;08:30-13:30;1,329700304716622;4,776362428416863
Sykehuset;Nærbø;gange;2025-2;Weekday;16:30-20:00;0,0;0,0
Rennesøy;Paradis (Stavanger);bil;2025-2;Weekday;16:30-20:00;0,6340061826109399;1,4953786080196663
Lura;Stavanger sentrum;buss;2024-3;Weekday;05:30-08:30;1,4365128303231627;6,8711962593280065
Madla;Hinnavågen;bil;2024-4;Weekday;08:30-13:30;58,16622731646186;0,0
Sola;Sola;bil;2019-4;Weekday;16:30-20:00;180,8211417044289;0,0
Hinnavågen;Ganddal (Sandnes);gange;2021-2;Weekday;13:30-16:30;20,122733944451284;0,0
Sola;Hinnavågen;bil;2024-4;Weekday;05:30-08:30;28,61231062834054;0,0
Bjergsted (Stavanger);Stavanger sentrum;sykkel;2020-2;Weekday;16:30-20:00;2,69111896246495;0,0
Dusavika (Randaberg);Rennesøy;bil;2024-4;Weekday;05:30-08:30;10,15341166282787;12,350146106740159
Nærbø;Hundvåg;sykkel;2024-3;Weekday;13:30-16:30;0,0;0,0
Solborg (Stavanger);Madla;buss;2023-1;Weekday;16:30-20:00;15,576261497728346;2,638874693199263
Solborg (Stavanger);Rennesøy;bil;2025-3;Weekday;05:30-08:30;2,3680412413629512;4,569140532452312
Sola;Dusavika (Randaberg);buss;2021-1;Weekday;13:30-16:30;9,491640445427977;12,380158918050524
Nærbø;Klepp;bil;2023-1;Weekday;08:30-13:30;264,18106874039984;190,56910396627683
Bjergsted (Stavanger);Forus;buss;2025-3;Weekday;13:30-16:30;0,4792825544149813;0,3494773123084676
Madla;Nærbø;bil;2023-1;Weekday;05:30-08:30;3,3396534581697894;6,585971728055249
Forus;Hommersåk;buss;2023-3;Weekend;Weekend;0,0;0,0
Solborg (Stavanger);Ganddal (Sandnes);sykkel;2025-3;Weekend;Weekend;0,0;0,0
Hinnavågen;Paradis (Stavanger);gange;2024-2;Weekday;20:00-05:30;0,10408816766327562;
Jåsund (Sola);Ganddal (Sandnes);gange;2021-3;Weekday;08:30-13:30;0,5387775188133472;0,0
Nærbø;Paradis (Stavanger);bil;2023-1;Weekday;16:30-20:00;0,2614860700224367;0,6620079414140982
Nærbø;Hundvåg;sykkel;2019-3;Weekday;16:30-20:00;0,0;0,0
Solborg (Stavanger);Dusavika (Randaberg);sykkel;2020-4;Weekday;08:30-13:30;12,03538845382677;0,0
Jåsund (Sola);Solborg (Stavanger);bil;2024-4;Weekend;Weekend;102,49892982928833;32,31318734586832
Sandnes sentrum;Bjergsted (Stavanger);rail;2024-1;Weekday;08:30-13:30;0,25107484182833906;0,0
Stavanger sentrum;Nærbø;buss;2025-3;Weekday;16:30-20:00;0,0;0,0
Forus;Dusavika (Randaberg);buss;2020-1;Weekday;16:30-20:00;8,043364755789593;7,5540036505196
Sandnes sentrum;Madla;sykkel;2026-1;Weekend;Weekend;3,13915947428813;0,0
Bjergsted (Stavanger);Sola;gange;2021-1;Weekday;08:30-13:30;3,373853253167956;0,0
Nærbø;Bjergsted (Stavanger);buss;2026-1;Weekday;13:30-16:30;0,0;0,0
Nærbø;Solborg (Stavanger);rail;2023-1;Weekday;16:30-20:00;0,19602518430048316;0,0
Sandnes sentrum;Klepp;rail;2022-1;Weekday;20:00-05:30;0,10663844116781615;
Paradis (Stavanger);Sykehuset;sykkel;2020-1;Weekday;05:30-08:30;7,936179722806734;0,0
Bjergsted (Stavanger);Sykehuset;sykkel;2023-1;Weekday;05:30-08:30;1,355699500590693;0,0
Ganddal (Sandnes);Hundvåg;rail;2019-4;Weekday;20:00-05:30;0,1150957169561598;0,0
Paradis (Stavanger);Paradis (Stavanger);buss;2020-3;Weekday;08:30-13:30;1,6482418003634893;0,24324065629596733
Stavanger sentrum;Ganddal (Sandnes);sykkel;2019-3;Weekday;05:30-08:30;0,0;0,0
Lura;Hommersåk;buss;2021-1;Weekday;16:30-20:00;0,0;0,0
Sola;Jåsund (Sola);gange;2025-3;Weekday;20:00-05:30;0,0544649219434081;0,0
Stavanger sentrum;Paradis (Stavanger);bil;2020-1;Weekday;13:30-16:30;94,6861191502627;12,705275615041934
Stavanger sentrum;Lura;sykkel;2025-4;Weekday;08:30-13:30;2,6889812749250535;0,0
Sandnes sentrum;Hommersåk;gange;2022-3;Weekday;13:30-16:30;40,36427664924439;0,0
Lura;Bjergsted (Stavanger);bil;2023-2;Weekday;13:30-16:30;5,229680408305427;5,139781565295918
Jåsund (Sola);Dusavika (Randaberg);bil;2026-1;Weekend;Weekend;111,39137532621153;0,0
Lura;Sykehuset;sykkel;2021-3;Weekday;16:30-20:00;2,1982388088985267;0,0
Jåsund (Sola);Lura;gange;2021-3;Weekday;16:30-20:00;5,662292557410097;0,0
Jåsund (Sola);Sola;gange;2023-3;Weekday;05:30-08:30;10,920507451208165;0,0
Madla;Sykehuset;sykkel;2020-4;Weekday;16:30-20:00;3,5324513341758417;0,0
Rennesøy;Stavanger sentrum;buss;2019-2;Weekday;08:30-13:30;0,7568223761810472;1,203948203593825
Jåsund (Sola);Jåsund (Sola);bil;2023-2;Weekday;13:30-16:30;248,27482187508096;0,0
Madla;Paradis (Stavanger);bil;2025-4;Weekday;05:30-08:30;20,872795088788735;7,322568260437746
Solborg (Stavanger);Sykehuset;buss;2021-4;Weekday;05:30-08:30;6,796289746451038;1,7617388478426905
Madla;Stavanger sentrum;buss;2021-2;Weekday;16:30-20:00;3,088072899448708;1,2468085193039342
Lura;Dusavika (Randaberg);sykkel;2023-2;Weekend;Weekend;0,11894386387738103;0,0
Klepp;Ganddal (Sandnes);buss;2024-4;Weekday;20:00-05:30;0,0;0,0
Madla;Stavanger sentrum;buss;2023-3;Weekday;05:30-08:30;2,8009960766172095;2,552983234432558
Nærbø;Paradis (Stavanger);rail;2024-4;Weekday;05:30-08:30;7,724932033246324;0,0
Jåsund (Sola);Hundvåg;sykkel;2019-3;Weekday;16:30-20:00;0,4091501588603107;0,0
Hinnavågen;Hinnavågen;buss;2025-2;Weekday;13:30-16:30;13,817135132134641;1,3919235865714474
Solborg (Stavanger);Jåsund (Sola);buss;2020-3;Weekday;08:30-13:30;11,205792365222802;4,260017604578276
Hundvåg;Hundvåg;bil;2020-2;Weekday;08:30-13:30;114,79606817630982;19,159022315470775
Ganddal (Sandnes);Bjergsted (Stavanger);gange;2023-1;Weekday;08:30-13:30;0,0;0,0
Lura;Sandnes sentrum;rail;2024-3;Weekday;08:30-13:30;0,09239003275619985;0,0
Jåsund (Sola);Lura;bil;2020-2;Weekday;13:30-16:30;20,95507921412908;0,0
Rennesøy;Hinnavågen;gange;2025-3;Weekday;16:30-20:00;0,0;0,0
Dusavika (Randaberg);Hinnavågen;sykkel;2025-2;Weekday;16:30-20:00;2,2297557571026667;0,0
Hommersåk;Nærbø;buss;2023-2;Weekday;13:30-16:30;0,0;0,0
Ganddal (Sandnes);Klepp;buss;2023-3;Weekday;13:30-16:30;2,4669034017775604;0,7234349903467193
Stavanger sentrum;Lura;sykkel;2020-3;Weekday;16:30-20:00;1,5984484243393626;0,0
Madla;Bjergsted (Stavanger);sykkel;2025-2;Weekday;16:30-20:00;1,2897466943617317;0,0
Hundvåg;Hommersåk;gange;2021-1;Weekday;05:30-08:30;0,0;0,0
Hinnavågen;Jåsund (Sola);bil;2024-3;Weekday;13:30-16:30;29,034679784247977;0,0
Hundvåg;Forus;sykkel;2022-2;Weekday;05:30-08:30;0,9293695035410408;0,0
Forus;Rennesøy;bil;2021-4;Weekday;16:30-20:00;3,510574899086077;10,315390442445352
Lura;Sykehuset;sykkel;2024-4;Weekday;08:30-13:30;3,6520926928547053;0,0
Stavanger sentrum;Hinnavågen;bil;2024-2;Weekday;16:30-20:00;31,88021070723375;12,496883963117185
Sandnes sentrum;Forus;bil;2024-3;Weekday;16:30-20:00;22,96663627414639;9,907462661997581
Hinnavågen;Nærbø;sykkel;2026-1;Weekend;Weekend;0,0;0,0
Sandnes sentrum;Nærbø;bil;2019-2;Weekday;05:30-08:30;37,97081874129723;65,52140075219819
Stavanger sentrum;Nærbø;sykkel;2022-1;Weekday;13:30-16:30;0,0;0,0
Madla;Hinnavågen;bil;2026-1;Weekday;05:30-08:30;54,0409850640325;0,0
Dusavika (Randaberg);Hommersåk;sykkel;2019-3;Weekday;08:30-13:30;0,0;0,0
Klepp;Klepp;gange;2025-4;Weekday;20:00-05:30;17,0540324407551;0,0
Ganddal (Sandnes);Forus;gange;2025-2;Weekend;Weekend;4,370169046922568;0,0
Madla;Hommersåk;gange;2021-2;Weekday;13:30-16:30;0,0;0,0
Solborg (Stavanger);Dusavika (Randaberg);bil;2022-1;Weekday;16:30-20:00;56,625970103670255;30,680388267545244
Bjergsted (Stavanger);Forus;bil;2024-1;Weekday;13:30-16:30;8,8872184250037;7,55556223847333
Solborg (Stavanger);Solborg (Stavanger);sykkel;2025-4;Weekday;08:30-13:30;91,64078112994578;0,0
Rennesøy;Solborg (Stavanger);sykkel;2025-3;Weekend;Weekend;0,0;0,0
Forus;Bjergsted (Stavanger);bil;2025-4;Weekday;05:30-08:30;9,689069264739784;7,079471750791606
Ganddal (Sandnes);Jåsund (Sola);buss;2023-1;Weekday;05:30-08:30;1,0085652015054227;1,4253324136136978
Bjergsted (Stavanger);Klepp;bil;2022-4;Weekday;08:30-13:30;2,745719551643056;5,526326762460983
Paradis (Stavanger);Klepp;gange;2023-3;Weekday;13:30-16:30;0,0;0,0
Klepp;Dusavika (Randaberg);buss;2024-3;Weekday;13:30-16:30;0,16122249132262628;0,2858900780691837
Solborg (Stavanger);Sandnes sentrum;rail;2025-4;Weekday;05:30-08:30;1,0686411811481744;0,0
Nærbø;Sykehuset;bil;2021-1;Weekday;08:30-13:30;18,9974056282149;60,67432216109175
Lura;Lura;bil;2022-3;Weekday;13:30-16:30;151,7653235332882;0,0
Hinnavågen;Stavanger sentrum;rail;2024-3;Weekend;Weekend;1,0822832408583412;0,0
Ganddal (Sandnes);Sola;buss;2019-3;Weekday;16:30-20:00;0,2684307475092378;0,23337769494607424
Sola;Jåsund (Sola);sykkel;2019-2;Weekday;13:30-16:30;5,73626239800528;0,0
Sykehuset;Dusavika (Randaberg);buss;2023-1;Weekday;13:30-16:30;9,922114805341312;5,338670984066863
Rennesøy;Lura;bil;2024-3;Weekday;13:30-16:30;0,7056176425533314;1,9083086067193595
Bjergsted (Stavanger);Solborg (Stavanger);gange;2021-1;Weekday;16:30-20:00;21,299705853280695;0,0
Stavanger sentrum;Solborg (Stavanger);buss;2024-2;Weekday;05:30-08:30;4,337809799519649;8,106644515530686
Hinnavågen;Paradis (Stavanger);sykkel;2025-2;Weekday;16:30-20:00;6,648450161888874;0,0
Ganddal (Sandnes);Dusavika (Randaberg);buss;2021-4;Weekday;08:30-13:30;0,022048168765932033;0,037122700184718666
Bjergsted (Stavanger);Hinnavågen;rail;2025-2;Weekday;08:30-13:30;0,09938854116514345;0,0
Hinnavågen;Madla;bil;2023-2;Weekday;20:00-05:30;0,0;0,0
Hundvåg;Hommersåk;bil;2025-4;Weekday;05:30-08:30;1,9556399936500029;5,036322114614284
Sykehuset;Jåsund (Sola);buss;2019-2;Weekday;13:30-16:30;6,937954195236238;4,050468528439112
Klepp;Jåsund (Sola);sykkel;2023-3;Weekday;16:30-20:00;0,0;0,0
Jåsund (Sola);Nærbø;buss;2023-4;Weekday;08:30-13:30;0,0;0,0
Ganddal (Sandnes);Sykehuset;bil;2023-4;Weekend;Weekend;8,103293952225629;8,198652642408412
Solborg (Stavanger);Hommersåk;bil;2024-3;Weekday;16:30-20:00;1,4350396522336915;3,5434121915559316
Ganddal (Sandnes);Bjergsted (Stavanger);bil;2021-3;Weekday;13:30-16:30;4,38170325250473;7,1787229353033055
Nærbø;Klepp;buss;2026-1;Weekday;08:30-13:30;3,5009803521070926;0,6988174102239648
Sandnes sentrum;Solborg (Stavanger);bil;2021-2;Weekday;08:30-13:30;20,312862397172054;26,176816515058796
Klepp;Bjergsted (Stavanger);buss;2019-4;Weekday;16:30-20:00;0,0;0,0
Sola;Stavanger sentrum;gange;2020-3;Weekday;13:30-16:30;21,815842141335807;0,0
Sola;Solborg (Stavanger);bil;2025-4;Weekday;05:30-08:30;19,28436728630073;16,804668918505886
Hundvåg;Bjergsted (Stavanger);sykkel;2023-4;Weekday;13:30-16:30;2,664069074148896;0,0
Lura;Nærbø;buss;2022-3;Weekday;13:30-16:30;0,017298382043497627;0,014948967689495916
Sandnes sentrum;Lura;gange;2023-2;Weekday;20:00-05:30;7,172643342595837;0,0
Sandnes sentrum;Jåsund (Sola);sykkel;2021-3;Weekday;16:30-20:00;0,10357009923937009;0,0
Ganddal (Sandnes);Paradis (Stavanger);sykkel;2022-4;Weekday;08:30-13:30;0,0;0,0
Paradis (Stavanger);Paradis (Stavanger);buss;2023-1;Weekday;16:30-20:00;2,5130137095036638;0,19649433708447384
Lura;Hommersåk;buss;2022-3;Weekday;08:30-13:30;1,300545939152971;1,0990965014789786
Lura;Ganddal (Sandnes);gange;2022-2;Weekday;13:30-16:30;62,04789425614453;0,0
Solborg (Stavanger);Madla;buss;2019-4;Weekday;08:30-13:30;13,168949637359212;2,9353600114090574
Sykehuset;Klepp;rail;2022-2;Weekday;13:30-16:30;0,6796183898423316;0,0
Nærbø;Ganddal (Sandnes);rail;2021-2;Weekday;05:30-08:30;7,544577990351675;0,0
Hinnavågen;Stavanger sentrum;sykkel;2024-1;Weekday;13:30-16:30;5,107978663575183;0,0
Sykehuset;Bjergsted (Stavanger);gange;2023-1;Weekday;05:30-08:30;6,046773038395768;0,0
Forus;Bjergsted (Stavanger);gange;2021-1;Weekday;05:30-08:30;3,8417390347606077;0,0
Paradis (Stavanger);Klepp;sykkel;2023-3;Weekday;16:30-20:00;0,0;0,0
Sola;Stavanger sentrum;gange;2021-4;Weekday;08:30-13:30;21,11081065285245;0,0
Jåsund (Sola);Hommersåk;sykkel;2022-2;Weekday;13:30-16:30;0,0;0,0
Klepp;Hommersåk;bil;2023-3;Weekday;05:30-08:30;3,182520694101524;5,8656643230739505
Ganddal (Sandnes);Ganddal (Sandnes);buss;2023-4;Weekday;05:30-08:30;11,77795434100264;4,57175494144341
Sandnes sentrum;Hommersåk;gange;2025-3;Weekday;05:30-08:30;3,7185949348098286;0,0
Forus;Stavanger sentrum;sykkel;2026-1;Weekday;08:30-13:30;4,730273677141363;0,0
Hommersåk;Hundvåg;sykkel;2022-2;Weekday;13:30-16:30;0,0;0,0
Nærbø;Madla;bil;2024-1;Weekday;08:30-13:30;4,915301060470892;10,86233870246614
Jåsund (Sola);Klepp;bil;2025-2;Weekday;08:30-13:30;16,334231719163906;26,72987676187313
Stavanger sentrum;Hundvåg;buss;2022-3;Weekday;05:30-08:30;0,6382847862718404;0,22555795655992142
Stavanger sentrum;Hommersåk;sykkel;2022-3;Weekday;13:30-16:30;0,0;0,0
Klepp;Sykehuset;sykkel;2025-1;Weekday;05:30-08:30;0,0;0,0
Solborg (Stavanger);Hundvåg;gange;2024-2;Weekday;08:30-13:30;9,565664047640686;0,0
Solborg (Stavanger);Sandnes sentrum;bil;2022-1;Weekday;16:30-20:00;12,203906507788606;15,83078318889195
Ganddal (Sandnes);Solborg (Stavanger);buss;2023-1;Weekday;08:30-13:30;0,33276552160844364;0,3193237565815713
Stavanger sentrum;Sandnes sentrum;bil;2024-1;Weekday;05:30-08:30;5,25193077050089;5,851256382161261
Solborg (Stavanger);Hommersåk;buss;2023-2;Weekday;05:30-08:30;0,0;0,0
Stavanger sentrum;Nærbø;gange;2021-4;Weekday;08:30-13:30;0,0;0,0
Sandnes sentrum;Hinnavågen;buss;2022-4;Weekday;08:30-13:30;0,7560630783350151;1,3691403230842565
Hinnavågen;Hinnavågen;bil;2026-1;Weekday;16:30-20:00;143,83176600245548;0,0
Jåsund (Sola);Sola;bil;2024-2;Weekday;08:30-13:30;79,49920204702725;0,0
Lura;Rennesøy;sykkel;2024-3;Weekend;Weekend;0,0;0,0
Bjergsted (Stavanger);Forus;sykkel;2022-3;Weekday;13:30-16:30;1,577195659132308;0,0
Klepp;Klepp;sykkel;2021-4;Weekday;08:30-13:30;63,743510016060206;0,0
Jåsund (Sola);Dusavika (Randaberg);gange;2020-3;Weekday;16:30-20:00;22,824375455320226;0,0
Sandnes sentrum;Solborg (Stavanger);bil;2022-4;Weekday;16:30-20:00;14,597258611689831;17,118984789507756
Sola;Dusavika (Randaberg);buss;2024-3;Weekday;08:30-13:30;8,64836827861569;9,92110533045579
Solborg (Stavanger);Solborg (Stavanger);gange;2021-3;Weekday;08:30-13:30;250,67740737209385;0,0
Nærbø;Sykehuset;sykkel;2020-2;Weekday;05:30-08:30;0,0;0,0
Hinnavågen;Stavanger sentrum;buss;2025-3;Weekday;05:30-08:30;3,604861974605864;6,107828341168233
Ganddal (Sandnes);Jåsund (Sola);buss;2024-2;Weekday;05:30-08:30;0,10172461777726809;0,12771069631666962
Hundvåg;Nærbø;sykkel;2023-2;Weekday;16:30-20:00;0,0;0,0
Solborg (Stavanger);Dusavika (Randaberg);bil;2025-2;Weekday;16:30-20:00;43,6301665470001;18,124204973361305
Stavanger sentrum;Hundvåg;bil;2021-1;Weekday;13:30-16:30;34,29837961100729;14,722314352624549
Sykehuset;Hinnavågen;rail;2021-2;Weekday;05:30-08:30;0,043652331670308624;
Ganddal (Sandnes);Sola;gange;2020-4;Weekday;16:30-20:00;14,120061525232074;0,0
Klepp;Nærbø;buss;2024-1;Weekday;16:30-20:00;1,269494982593262;0,3791177868435521
Nærbø;Paradis (Stavanger);bil;2023-3;Weekday;05:30-08:30;4,369646723377039;12,575651728245601
Sandnes sentrum;Sola;buss;2025-3;Weekday;08:30-13:30;13,258601657025514;10,918821807454124
Hommersåk;Madla;bil;2025-4;Weekday;05:30-08:30;3,9185371079549594;7,079424205719364
Paradis (Stavanger);Stavanger sentrum;bil;2024-1;Weekend;Weekend;122,30262906451144;10,882439492373898
Forus;Sandnes sentrum;rail;2023-2;Weekday;16:30-20:00;1,8408032486657726;0,0
Klepp;Dusavika (Randaberg);sykkel;2022-3;Weekday;08:30-13:30;0,0;0,0
Jåsund (Sola);Dusavika (Randaberg);bil;2021-2;Weekday;13:30-16:30;83,45016596852699;58,664368582396925
Dusavika (Randaberg);Klepp;gange;2020-1;Weekday;08:30-13:30;0,0;0,0
Hinnavågen;Jåsund (Sola);gange;2025-3;Weekday;05:30-08:30;1,7817593895345545;0,0
Nærbø;Bjergsted (Stavanger);buss;2019-4;Weekday;16:30-20:00;0,0;0,0
Stavanger sentrum;Dusavika (Randaberg);gange;2024-4;Weekend;Weekend;28,68859700377724;0,0
Madla;Madla;buss;2019-2;Weekday;08:30-13:30;13,241070352688293;2,4603420164981507
Ganddal (Sandnes);Sola;buss;2025-4;Weekday;05:30-08:30;2,319438453497139;1,7940305089255095
Sykehuset;Sandnes sentrum;buss;2025-3;Weekday;16:30-20:00;0,0;0,0
Sola;Dusavika (Randaberg);sykkel;2021-1;Weekday;08:30-13:30;0,23542436309023684;0,0
Klepp;Sykehuset;sykkel;2021-2;Weekday;16:30-20:00;0,0;0,0
Klepp;Dusavika (Randaberg);bil;2023-1;Weekday;13:30-16:30;4,384807515461919;9,219305843925309
Paradis (Stavanger);Klepp;buss;2019-3;Weekday;08:30-13:30;0,0;0,0
Bjergsted (Stavanger);Sandnes sentrum;bil;2020-1;Weekday;05:30-08:30;7,478979098253518;10,290160987115497
Lura;Hommersåk;sykkel;2025-4;Weekday;13:30-16:30;0,48710981424487276;0,0
Rennesøy;Solborg (Stavanger);gange;2019-3;Weekday;08:30-13:30;0,0;0,0
Lura;Paradis (Stavanger);gange;2020-4;Weekday;16:30-20:00;10,324134417958936;0,0
Stavanger sentrum;Sandnes sentrum;rail;2021-2;Weekend;Weekend;0,6402341978311932;0,0
Paradis (Stavanger);Stavanger sentrum;gange;2022-3;Weekday;08:30-13:30;183,4872013290767;0,0
Sola;Bjergsted (Stavanger);buss;2019-4;Weekday;05:30-08:30;0,3272212753468464;0,2841999906105747
Solborg (Stavanger);Lura;gange;2021-4;Weekday;13:30-16:30;11,865036955631387;0,0
Forus;Rennesøy;bil;2024-3;Weekday;08:30-13:30;7,25038501994552;19,36988112155258
Stavanger sentrum;Sykehuset;buss;2021-1;Weekday;13:30-16:30;0,9517229247124849;2,428759434020655
Bjergsted (Stavanger);Hommersåk;bil;2021-4;Weekday;13:30-16:30;1,588510210258008;4,126162742575581
Sykehuset;Hommersåk;gange;2020-1;Weekday;08:30-13:30;0,0;0,0
Paradis (Stavanger);Rennesøy;buss;2022-1;Weekday;13:30-16:30;0,44797752700844556;0,6738545833228475
Sola;Sykehuset;sykkel;2024-2;Weekday;08:30-13:30;3,35759199127489;0,0
Hinnavågen;Hinnavågen;bil;2024-3;Weekday;13:30-16:30;171,01265062307166;20,424905014302514
Ganddal (Sandnes);Sykehuset;buss;2026-1;Weekday;16:30-20:00;0,0;0,0
Madla;Hundvåg;buss;2023-4;Weekday;13:30-16:30;3,253453290061204;1,8461720971447513
Jåsund (Sola);Forus;gange;2022-3;Weekday;16:30-20:00;10,667279994366677;0,0
Solborg (Stavanger);Sykehuset;gange;2023-2;Weekday;20:00-05:30;3,0320058682027415;0,0
Stavanger sentrum;Hinnavågen;sykkel;2024-3;Weekday;05:30-08:30;2,2794664169839525;0,0
Sandnes sentrum;Solborg (Stavanger);rail;2025-1;Weekday;05:30-08:30;0,6125147214942087;0,0
Sandnes sentrum;Forus;sykkel;2024-2;Weekday;05:30-08:30;8,028368622860434;0,0
Nærbø;Stavanger sentrum;rail;2021-2;Weekday;16:30-20:00;2,4881829052075917;0,0
Ganddal (Sandnes);Sykehuset;gange;2020-2;Weekday;13:30-16:30;2,296605367385242;0,0
Hommersåk;Hundvåg;gange;2025-1;Weekday;16:30-20:00;0,0;0,0
Klepp;Klepp;rail;2024-1;Weekday;13:30-16:30;1,7128883653622244;0,0
Ganddal (Sandnes);Paradis (Stavanger);gange;2021-4;Weekday;05:30-08:30;0,47979254171135294;0,0
Forus;Forus;gange;2022-3;Weekday;05:30-08:30;166,3105700511741;0,0
Sandnes sentrum;Sandnes sentrum;gange;2022-1;Weekday;05:30-08:30;356,8971060697667;0,0
Solborg (Stavanger);Hommersåk;gange;2024-1;Weekday;08:30-13:30;0,0;0,0
Hinnavågen;Bjergsted (Stavanger);rail;2023-1;Weekday;08:30-13:30;0,21344964512719278;0,0
Solborg (Stavanger);Nærbø;gange;2020-3;Weekday;13:30-16:30;0,0;0,0
Sykehuset;Bjergsted (Stavanger);gange;2019-2;Weekday;13:30-16:30;17,88423461180501;0,0
Sykehuset;Stavanger sentrum;gange;2025-3;Weekday;13:30-16:30;50,805653736494506;0,0
Sola;Sola;buss;2020-2;Weekday;16:30-20:00;10,673112037993656;3,797846922390976
Madla;Klepp;gange;2020-1;Weekday;13:30-16:30;0,3192775608921946;0,0
Paradis (Stavanger);Hundvåg;buss;2022-4;Weekday;13:30-16:30;4,205177418492819;1,6261303329932024
Nærbø;Ganddal (Sandnes);gange;2023-4;Weekend;Weekend;2,5424409545088285;0,0
Hundvåg;Dusavika (Randaberg);sykkel;2023-4;Weekday;16:30-20:00;4,1850268751861055;0,0
Madla;Forus;buss;2025-4;Weekday;08:30-13:30;7,665029602896573;0,0
Sykehuset;Paradis (Stavanger);buss;2021-3;Weekday;08:30-13:30;5,491739458774824;0,9116411577504328
Sandnes sentrum;Sykehuset;buss;2025-1;Weekend;Weekend;0,28509536144250747;0,18073731227201337
Bjergsted (Stavanger);Solborg (Stavanger);sykkel;2023-2;Weekday;20:00-05:30;0,0;0,0
Forus;Sola;gange;2022-4;Weekday;08:30-13:30;89,31962067934035;0,0
Forus;Solborg (Stavanger);gange;2025-4;Weekday;05:30-08:30;1,776461282174716;0,0
Sola;Forus;buss;2024-3;Weekday;20:00-05:30;0,0;0,0
Hinnavågen;Paradis (Stavanger);sykkel;2021-1;Weekday;05:30-08:30;5,09053923699485;0,0
Bjergsted (Stavanger);Klepp;bil;2021-2;Weekday;16:30-20:00;0,8372210581335495;1,7714311918297587
Sykehuset;Sandnes sentrum;bil;2023-2;Weekday;08:30-13:30;36,51894100259699;39,87724538147872
Sandnes sentrum;Paradis (Stavanger);rail;2022-4;Weekday;16:30-20:00;4,373162070244078;0,0
Madla;Sandnes sentrum;rail;2023-4;Weekday;13:30-16:30;0,03498292006732987;
Stavanger sentrum;Sandnes sentrum;bil;2019-3;Weekday;16:30-20:00;18,05032535700906;22,787107802363508
Sykehuset;Klepp;buss;2025-4;Weekend;Weekend;0,05643047514984299;0,09378010296020305
Stavanger sentrum;Forus;buss;2023-1;Weekend;Weekend;1,5798900207737854;5,670295339673861
Solborg (Stavanger);Lura;gange;2023-3;Weekend;Weekend;1,3664069720922378;0,0
Hommersåk;Klepp;sykkel;2025-2;Weekday;13:30-16:30;0,0;0,0
Lura;Nærbø;rail;2025-3;Weekday;16:30-20:00;0,10401654238987576;0,0
Ganddal (Sandnes);Bjergsted (Stavanger);bil;2023-1;Weekday;16:30-20:00;1,1902122274467595;1,7805675645807728
Rennesøy;Sola;gange;2023-1;Weekday;16:30-20:00;0,0;0,0
